Processes his02,Runnable,Blocked,pswitch,syscall,read,write,fork,exec,sem,msg
2025-01-20 16:17:03,1,1,20237.4,-1.0,-1.0,-1.0,31.3,-1.0,-1.0,-1.0
2025-01-20 16:17:33,1,1,20182.1,-1.0,-1.0,-1.0,13.0,-1.0,-1.0,-1.0
2025-01-20 16:18:03,4,1,19442.5,-1.0,-1.0,-1.0,13.9,-1.0,-1.0,-1.0
2025-01-20 16:18:33,2,2,27411.3,-1.0,-1.0,-1.0,13.9,-1.0,-1.0,-1.0
2025-01-20 16:19:03,2,1,33247.3,-1.0,-1.0,-1.0,13.8,-1.0,-1.0,-1.0
2025-01-20 16:19:33,2,1,21809.1,-1.0,-1.0,-1.0,12.7,-1.0,-1.0,-1.0
2025-01-20 16:20:03,2,1,23968.4,-1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0
2025-01-20 16:20:33,2,1,19675.4,-1.0,-1.0,-1.0,13.9,-1.0,-1.0,-1.0
2025-01-20 16:21:03,4,1,19764.2,-1.0,-1.0,-1.0,18.2,-1.0,-1.0,-1.0
2025-01-20 16:21:33,3,2,28162.2,-1.0,-1.0,-1.0,11.3,-1.0,-1.0,-1.0
2025-01-20 16:22:03,4,0,25050.1,-1.0,-1.0,-1.0,34.8,-1.0,-1.0,-1.0
2025-01-20 16:22:33,3,1,25569.0,-1.0,-1.0,-1.0,12.2,-1.0,-1.0,-1.0
2025-01-20 16:23:03,5,1,22111.0,-1.0,-1.0,-1.0,12.5,-1.0,-1.0,-1.0
2025-01-20 16:23:33,4,1,23349.1,-1.0,-1.0,-1.0,12.1,-1.0,-1.0,-1.0
2025-01-20 16:24:03,5,0,22858.9,-1.0,-1.0,-1.0,16.7,-1.0,-1.0,-1.0
2025-01-20 16:24:33,5,1,23302.6,-1.0,-1.0,-1.0,15.0,-1.0,-1.0,-1.0
2025-01-20 16:25:03,4,1,23503.6,-1.0,-1.0,-1.0,14.4,-1.0,-1.0,-1.0
2025-01-20 16:25:33,7,1,28214.2,-1.0,-1.0,-1.0,13.5,-1.0,-1.0,-1.0
2025-01-20 16:26:03,4,0,27221.3,-1.0,-1.0,-1.0,21.2,-1.0,-1.0,-1.0
2025-01-20 16:26:33,6,1,23617.7,-1.0,-1.0,-1.0,12.5,-1.0,-1.0,-1.0
2025-01-20 16:27:03,7,0,22191.2,-1.0,-1.0,-1.0,31.7,-1.0,-1.0,-1.0
2025-01-20 16:27:33,5,1,20102.8,-1.0,-1.0,-1.0,11.0,-1.0,-1.0,-1.0
2025-01-20 16:28:03,4,2,20626.3,-1.0,-1.0,-1.0,17.2,-1.0,-1.0,-1.0
2025-01-20 16:28:34,3,2,24697.1,-1.0,-1.0,-1.0,12.1,-1.0,-1.0,-1.0
2025-01-20 16:29:04,4,1,21554.5,-1.0,-1.0,-1.0,13.9,-1.0,-1.0,-1.0
2025-01-20 16:29:34,3,1,19723.4,-1.0,-1.0,-1.0,12.8,-1.0,-1.0,-1.0
2025-01-20 16:30:04,5,1,24088.3,-1.0,-1.0,-1.0,18.1,-1.0,-1.0,-1.0
2025-01-20 16:30:34,3,0,26514.5,-1.0,-1.0,-1.0,15.6,-1.0,-1.0,-1.0
2025-01-20 16:31:04,3,1,27292.2,-1.0,-1.0,-1.0,19.8,-1.0,-1.0,-1.0
2025-01-20 16:31:34,8,0,22868.1,-1.0,-1.0,-1.0,11.5,-1.0,-1.0,-1.0
2025-01-20 16:32:04,3,1,22971.9,-1.0,-1.0,-1.0,32.9,-1.0,-1.0,-1.0
2025-01-20 16:32:34,2,1,20929.1,-1.0,-1.0,-1.0,12.9,-1.0,-1.0,-1.0
2025-01-20 16:33:04,1,1,21332.2,-1.0,-1.0,-1.0,12.9,-1.0,-1.0,-1.0
2025-01-20 16:33:34,5,0,19933.7,-1.0,-1.0,-1.0,10.1,-1.0,-1.0,-1.0
2025-01-20 16:34:04,4,1,19619.6,-1.0,-1.0,-1.0,15.7,-1.0,-1.0,-1.0
2025-01-20 16:34:33,1,1,19898.7,-1.0,-1.0,-1.0,13.1,-1.0,-1.0,-1.0
2025-01-20 16:35:03,3,1,20572.5,-1.0,-1.0,-1.0,16.3,-1.0,-1.0,-1.0
2025-01-20 16:35:33,6,1,23101.0,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2025-01-20 16:36:03,3,1,26938.9,-1.0,-1.0,-1.0,21.6,-1.0,-1.0,-1.0
2025-01-20 16:36:33,3,1,25871.1,-1.0,-1.0,-1.0,12.7,-1.0,-1.0,-1.0
2025-01-20 16:37:03,3,0,23766.7,-1.0,-1.0,-1.0,32.6,-1.0,-1.0,-1.0
2025-01-20 16:37:33,3,1,20628.1,-1.0,-1.0,-1.0,15.3,-1.0,-1.0,-1.0
2025-01-20 16:38:03,2,0,19914.6,-1.0,-1.0,-1.0,14.4,-1.0,-1.0,-1.0
2025-01-20 16:38:33,1,1,19395.9,-1.0,-1.0,-1.0,13.4,-1.0,-1.0,-1.0
2025-01-20 16:39:03,2,1,19227.3,-1.0,-1.0,-1.0,12.6,-1.0,-1.0,-1.0
2025-01-20 16:39:33,1,1,20276.6,-1.0,-1.0,-1.0,11.6,-1.0,-1.0,-1.0
2025-01-20 16:40:03,4,0,19696.1,-1.0,-1.0,-1.0,20.8,-1.0,-1.0,-1.0
2025-01-20 16:40:33,3,1,20814.2,-1.0,-1.0,-1.0,13.0,-1.0,-1.0,-1.0
2025-01-20 16:41:03,5,0,19754.0,-1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0
2025-01-20 16:41:33,5,0,20244.1,-1.0,-1.0,-1.0,12.3,-1.0,-1.0,-1.0
2025-01-20 16:42:03,1,1,22212.0,-1.0,-1.0,-1.0,33.7,-1.0,-1.0,-1.0
2025-01-20 16:42:33,3,0,22496.3,-1.0,-1.0,-1.0,11.2,-1.0,-1.0,-1.0
2025-01-20 16:43:03,3,1,23460.2,-1.0,-1.0,-1.0,11.6,-1.0,-1.0,-1.0
2025-01-20 16:43:33,1,1,23604.1,-1.0,-1.0,-1.0,10.8,-1.0,-1.0,-1.0
2025-01-20 16:44:03,1,1,20219.6,-1.0,-1.0,-1.0,16.5,-1.0,-1.0,-1.0
2025-01-20 16:44:33,2,2,22601.3,-1.0,-1.0,-1.0,13.4,-1.0,-1.0,-1.0
2025-01-20 16:45:03,1,2,22461.3,-1.0,-1.0,-1.0,15.4,-1.0,-1.0,-1.0
2025-01-20 16:45:33,2,1,24208.8,-1.0,-1.0,-1.0,15.1,-1.0,-1.0,-1.0
2025-01-20 16:46:03,4,1,25308.3,-1.0,-1.0,-1.0,22.9,-1.0,-1.0,-1.0
2025-01-20 16:46:33,2,1,19634.4,-1.0,-1.0,-1.0,12.9,-1.0,-1.0,-1.0
2025-01-20 16:47:03,3,1,20540.0,-1.0,-1.0,-1.0,32.0,-1.0,-1.0,-1.0
2025-01-20 16:47:33,3,1,20262.6,-1.0,-1.0,-1.0,11.6,-1.0,-1.0,-1.0
2025-01-20 16:48:03,6,2,20063.8,-1.0,-1.0,-1.0,15.3,-1.0,-1.0,-1.0
2025-01-20 16:48:33,3,2,22152.8,-1.0,-1.0,-1.0,11.7,-1.0,-1.0,-1.0
2025-01-20 16:49:03,5,1,21622.2,-1.0,-1.0,-1.0,12.4,-1.0,-1.0,-1.0
2025-01-20 16:49:33,2,1,22208.0,-1.0,-1.0,-1.0,15.9,-1.0,-1.0,-1.0
2025-01-20 16:50:03,3,0,20695.4,-1.0,-1.0,-1.0,18.4,-1.0,-1.0,-1.0
2025-01-20 16:50:33,2,1,21688.7,-1.0,-1.0,-1.0,15.3,-1.0,-1.0,-1.0
2025-01-20 16:51:03,3,1,25895.1,-1.0,-1.0,-1.0,18.7,-1.0,-1.0,-1.0
2025-01-20 16:51:33,4,0,24534.7,-1.0,-1.0,-1.0,9.9,-1.0,-1.0,-1.0
2025-01-20 16:52:03,3,1,24506.6,-1.0,-1.0,-1.0,36.3,-1.0,-1.0,-1.0
2025-01-20 16:52:33,2,1,20268.6,-1.0,-1.0,-1.0,11.2,-1.0,-1.0,-1.0
2025-01-20 16:53:03,5,1,20415.8,-1.0,-1.0,-1.0,13.4,-1.0,-1.0,-1.0
2025-01-20 16:53:33,3,0,19701.0,-1.0,-1.0,-1.0,12.7,-1.0,-1.0,-1.0
2025-01-20 16:54:03,3,0,22694.4,-1.0,-1.0,-1.0,16.8,-1.0,-1.0,-1.0
2025-01-20 16:54:33,1,1,23463.1,-1.0,-1.0,-1.0,12.9,-1.0,-1.0,-1.0
2025-01-20 16:55:03,2,1,22987.9,-1.0,-1.0,-1.0,16.0,-1.0,-1.0,-1.0
2025-01-20 16:55:33,4,1,22708.5,-1.0,-1.0,-1.0,10.9,-1.0,-1.0,-1.0
2025-01-20 16:56:03,1,1,22959.7,-1.0,-1.0,-1.0,21.1,-1.0,-1.0,-1.0
2025-01-20 16:56:33,4,1,22541.3,-1.0,-1.0,-1.0,13.0,-1.0,-1.0,-1.0
2025-01-20 16:57:03,1,1,20336.3,-1.0,-1.0,-1.0,32.7,-1.0,-1.0,-1.0
2025-01-20 16:57:33,3,0,20804.7,-1.0,-1.0,-1.0,12.4,-1.0,-1.0,-1.0
2025-01-20 16:58:03,2,1,19620.9,-1.0,-1.0,-1.0,16.2,-1.0,-1.0,-1.0
2025-01-20 16:58:33,3,1,19101.0,-1.0,-1.0,-1.0,13.7,-1.0,-1.0,-1.0
2025-01-20 16:59:03,5,0,19056.1,-1.0,-1.0,-1.0,12.6,-1.0,-1.0,-1.0
2025-01-20 16:59:33,1,1,19664.0,-1.0,-1.0,-1.0,12.2,-1.0,-1.0,-1.0
2025-01-20 17:00:03,2,2,19941.8,-1.0,-1.0,-1.0,17.4,-1.0,-1.0,-1.0
2025-01-20 17:00:33,2,1,28667.5,-1.0,-1.0,-1.0,14.6,-1.0,-1.0,-1.0
2025-01-20 17:01:03,2,1,23377.5,-1.0,-1.0,-1.0,20.3,-1.0,-1.0,-1.0
2025-01-20 17:01:33,5,0,20829.6,-1.0,-1.0,-1.0,11.5,-1.0,-1.0,-1.0
2025-01-20 17:02:03,3,1,24076.2,-1.0,-1.0,-1.0,33.4,-1.0,-1.0,-1.0
2025-01-20 17:02:33,4,0,21808.1,-1.0,-1.0,-1.0,11.7,-1.0,-1.0,-1.0
2025-01-20 17:03:03,5,0,21903.1,-1.0,-1.0,-1.0,11.9,-1.0,-1.0,-1.0
2025-01-20 17:03:33,4,0,20183.5,-1.0,-1.0,-1.0,12.5,-1.0,-1.0,-1.0
2025-01-20 17:04:03,4,1,19642.9,-1.0,-1.0,-1.0,15.4,-1.0,-1.0,-1.0
2025-01-20 17:04:34,1,1,24544.2,-1.0,-1.0,-1.0,11.8,-1.0,-1.0,-1.0
2025-01-20 17:05:04,4,0,23284.4,-1.0,-1.0,-1.0,15.2,-1.0,-1.0,-1.0
2025-01-20 17:05:34,5,1,26264.0,-1.0,-1.0,-1.0,11.5,-1.0,-1.0,-1.0
2025-01-20 17:06:04,4,1,27315.5,-1.0,-1.0,-1.0,23.0,-1.0,-1.0,-1.0
2025-01-20 17:06:34,3,1,22599.3,-1.0,-1.0,-1.0,12.7,-1.0,-1.0,-1.0
2025-01-20 17:07:04,2,1,24326.0,-1.0,-1.0,-1.0,31.9,-1.0,-1.0,-1.0
2025-01-20 17:07:34,1,1,24392.0,-1.0,-1.0,-1.0,9.7,-1.0,-1.0,-1.0
2025-01-20 17:08:04,2,1,22911.2,-1.0,-1.0,-1.0,15.0,-1.0,-1.0,-1.0
2025-01-20 17:08:34,3,1,23186.3,-1.0,-1.0,-1.0,13.3,-1.0,-1.0,-1.0
2025-01-20 17:09:04,3,1,20150.6,-1.0,-1.0,-1.0,12.2,-1.0,-1.0,-1.0
2025-01-20 17:09:34,3,0,20142.5,-1.0,-1.0,-1.0,12.2,-1.0,-1.0,-1.0
2025-01-20 17:10:04,2,1,19852.7,-1.0,-1.0,-1.0,18.1,-1.0,-1.0,-1.0
2025-01-20 17:10:34,4,0,23877.7,-1.0,-1.0,-1.0,12.2,-1.0,-1.0,-1.0
2025-01-20 17:11:04,4,0,28844.5,-1.0,-1.0,-1.0,17.7,-1.0,-1.0,-1.0
2025-01-20 17:11:33,4,1,24028.8,-1.0,-1.0,-1.0,11.5,-1.0,-1.0,-1.0
2025-01-20 17:12:03,2,0,20114.2,-1.0,-1.0,-1.0,34.7,-1.0,-1.0,-1.0
2025-01-20 17:12:33,1,1,21837.3,-1.0,-1.0,-1.0,12.3,-1.0,-1.0,-1.0
2025-01-20 17:13:03,2,0,19395.7,-1.0,-1.0,-1.0,11.6,-1.0,-1.0,-1.0
2025-01-20 17:13:33,1,1,19531.9,-1.0,-1.0,-1.0,11.9,-1.0,-1.0,-1.0
2025-01-20 17:14:03,2,0,19204.1,-1.0,-1.0,-1.0,15.5,-1.0,-1.0,-1.0
2025-01-20 17:14:33,2,0,19009.4,-1.0,-1.0,-1.0,14.9,-1.0,-1.0,-1.0
2025-01-20 17:15:03,4,2,20021.2,-1.0,-1.0,-1.0,15.3,-1.0,-1.0,-1.0
2025-01-20 17:15:33,1,1,23926.1,-1.0,-1.0,-1.0,12.5,-1.0,-1.0,-1.0
2025-01-20 17:16:03,4,1,25406.7,-1.0,-1.0,-1.0,24.9,-1.0,-1.0,-1.0
2025-01-20 17:16:33,3,1,20754.3,-1.0,-1.0,-1.0,9.8,-1.0,-1.0,-1.0
2025-01-20 17:17:03,2,1,21257.2,-1.0,-1.0,-1.0,30.8,-1.0,-1.0,-1.0
2025-01-20 17:17:33,3,1,22741.9,-1.0,-1.0,-1.0,10.9,-1.0,-1.0,-1.0
2025-01-20 17:18:03,3,1,23194.4,-1.0,-1.0,-1.0,16.2,-1.0,-1.0,-1.0
2025-01-20 17:18:33,4,1,23086.1,-1.0,-1.0,-1.0,12.9,-1.0,-1.0,-1.0
2025-01-20 17:19:03,1,1,22569.3,-1.0,-1.0,-1.0,12.8,-1.0,-1.0,-1.0
2025-01-20 17:19:33,4,1,21429.2,-1.0,-1.0,-1.0,11.1,-1.0,-1.0,-1.0
2025-01-20 17:20:03,1,1,20882.4,-1.0,-1.0,-1.0,19.1,-1.0,-1.0,-1.0
2025-01-20 17:20:33,4,2,23110.5,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2025-01-20 17:21:03,5,1,25370.4,-1.0,-1.0,-1.0,18.1,-1.0,-1.0,-1.0
2025-01-20 17:21:33,4,1,21613.3,-1.0,-1.0,-1.0,12.4,-1.0,-1.0,-1.0
2025-01-20 17:22:03,3,1,20524.0,-1.0,-1.0,-1.0,33.4,-1.0,-1.0,-1.0
2025-01-20 17:22:33,4,1,19574.0,-1.0,-1.0,-1.0,10.9,-1.0,-1.0,-1.0
2025-01-20 17:23:03,1,1,19700.4,-1.0,-1.0,-1.0,13.7,-1.0,-1.0,-1.0
2025-01-20 17:23:33,3,1,18661.9,-1.0,-1.0,-1.0,11.4,-1.0,-1.0,-1.0
2025-01-20 17:24:03,5,0,21707.8,-1.0,-1.0,-1.0,17.0,-1.0,-1.0,-1.0
2025-01-20 17:24:33,2,1,24097.5,-1.0,-1.0,-1.0,12.3,-1.0,-1.0,-1.0
2025-01-20 17:25:03,3,2,20669.4,-1.0,-1.0,-1.0,16.6,-1.0,-1.0,-1.0
2025-01-20 17:25:33,1,1,23436.6,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2025-01-20 17:26:03,6,0,22200.8,-1.0,-1.0,-1.0,20.7,-1.0,-1.0,-1.0
2025-01-20 17:26:33,2,1,19784.7,-1.0,-1.0,-1.0,11.0,-1.0,-1.0,-1.0
2025-01-20 17:27:03,2,1,20505.0,-1.0,-1.0,-1.0,32.2,-1.0,-1.0,-1.0
2025-01-20 17:27:33,2,0,20416.6,-1.0,-1.0,-1.0,10.8,-1.0,-1.0,-1.0
2025-01-20 17:28:03,2,1,19044.8,-1.0,-1.0,-1.0,15.1,-1.0,-1.0,-1.0
2025-01-20 17:28:33,2,1,20823.0,-1.0,-1.0,-1.0,10.7,-1.0,-1.0,-1.0
2025-01-20 17:29:03,3,1,17897.8,-1.0,-1.0,-1.0,12.7,-1.0,-1.0,-1.0
2025-01-20 17:29:33,2,1,18195.5,-1.0,-1.0,-1.0,13.9,-1.0,-1.0,-1.0
2025-01-20 17:30:03,3,1,19824.0,-1.0,-1.0,-1.0,17.9,-1.0,-1.0,-1.0
2025-01-20 17:30:33,3,1,24451.3,-1.0,-1.0,-1.0,15.0,-1.0,-1.0,-1.0
2025-01-20 17:31:03,1,1,27874.2,-1.0,-1.0,-1.0,19.7,-1.0,-1.0,-1.0
2025-01-20 17:31:33,2,0,22075.2,-1.0,-1.0,-1.0,10.7,-1.0,-1.0,-1.0
2025-01-20 17:32:03,3,1,19733.6,-1.0,-1.0,-1.0,34.6,-1.0,-1.0,-1.0
2025-01-20 17:32:33,2,1,18807.7,-1.0,-1.0,-1.0,11.1,-1.0,-1.0,-1.0
2025-01-20 17:33:03,2,1,19401.6,-1.0,-1.0,-1.0,13.0,-1.0,-1.0,-1.0
2025-01-20 17:33:33,2,1,18611.7,-1.0,-1.0,-1.0,11.4,-1.0,-1.0,-1.0
2025-01-20 17:34:03,1,1,18479.5,-1.0,-1.0,-1.0,15.2,-1.0,-1.0,-1.0
2025-01-20 17:34:33,3,1,18521.7,-1.0,-1.0,-1.0,12.8,-1.0,-1.0,-1.0
2025-01-20 17:35:03,4,1,18539.8,-1.0,-1.0,-1.0,15.7,-1.0,-1.0,-1.0
2025-01-20 17:35:33,3,1,20542.0,-1.0,-1.0,-1.0,11.5,-1.0,-1.0,-1.0
2025-01-20 17:36:03,2,1,24749.3,-1.0,-1.0,-1.0,22.7,-1.0,-1.0,-1.0
2025-01-20 17:36:33,3,1,22095.1,-1.0,-1.0,-1.0,13.8,-1.0,-1.0,-1.0
2025-01-20 17:37:03,2,1,25044.3,-1.0,-1.0,-1.0,30.5,-1.0,-1.0,-1.0
2025-01-20 17:37:33,3,0,25237.8,-1.0,-1.0,-1.0,9.8,-1.0,-1.0,-1.0
2025-01-20 17:38:03,5,1,20267.1,-1.0,-1.0,-1.0,14.0,-1.0,-1.0,-1.0
2025-01-20 17:38:33,2,1,18460.7,-1.0,-1.0,-1.0,12.1,-1.0,-1.0,-1.0
2025-01-20 17:39:03,2,1,17702.8,-1.0,-1.0,-1.0,12.5,-1.0,-1.0,-1.0
2025-01-20 17:39:33,3,0,17817.1,-1.0,-1.0,-1.0,11.2,-1.0,-1.0,-1.0
2025-01-20 17:40:03,2,1,18453.1,-1.0,-1.0,-1.0,18.6,-1.0,-1.0,-1.0
2025-01-20 17:40:34,2,1,20711.7,-1.0,-1.0,-1.0,11.7,-1.0,-1.0,-1.0
2025-01-20 17:41:04,4,0,19918.7,-1.0,-1.0,-1.0,18.4,-1.0,-1.0,-1.0
2025-01-20 17:41:34,4,1,20174.7,-1.0,-1.0,-1.0,11.5,-1.0,-1.0,-1.0
2025-01-20 17:42:04,1,1,19916.2,-1.0,-1.0,-1.0,34.1,-1.0,-1.0,-1.0
2025-01-20 17:42:34,3,1,21530.0,-1.0,-1.0,-1.0,10.8,-1.0,-1.0,-1.0
2025-01-20 17:43:04,3,0,22116.1,-1.0,-1.0,-1.0,12.4,-1.0,-1.0,-1.0
2025-01-20 17:43:34,2,1,21038.8,-1.0,-1.0,-1.0,10.7,-1.0,-1.0,-1.0
2025-01-20 17:44:04,1,1,17764.8,-1.0,-1.0,-1.0,15.7,-1.0,-1.0,-1.0
2025-01-20 17:44:34,2,1,17868.1,-1.0,-1.0,-1.0,13.3,-1.0,-1.0,-1.0
2025-01-20 17:45:04,3,2,19204.1,-1.0,-1.0,-1.0,15.9,-1.0,-1.0,-1.0
2025-01-20 17:45:34,2,1,20773.8,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2025-01-20 17:46:04,3,0,20576.2,-1.0,-1.0,-1.0,21.9,-1.0,-1.0,-1.0
2025-01-20 17:46:34,3,1,19295.6,-1.0,-1.0,-1.0,11.2,-1.0,-1.0,-1.0
2025-01-20 17:47:04,3,0,19698.5,-1.0,-1.0,-1.0,30.0,-1.0,-1.0,-1.0
2025-01-20 17:47:34,2,0,19529.5,-1.0,-1.0,-1.0,10.4,-1.0,-1.0,-1.0
2025-01-20 17:48:04,3,2,19417.3,-1.0,-1.0,-1.0,15.3,-1.0,-1.0,-1.0
2025-01-20 17:48:33,3,0,20342.3,-1.0,-1.0,-1.0,12.3,-1.0,-1.0,-1.0
2025-01-20 17:49:03,3,0,17928.1,-1.0,-1.0,-1.0,12.2,-1.0,-1.0,-1.0
2025-01-20 17:49:33,2,1,18742.9,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2025-01-20 17:50:03,2,2,18750.6,-1.0,-1.0,-1.0,17.5,-1.0,-1.0,-1.0
2025-01-20 17:50:33,4,0,19913.3,-1.0,-1.0,-1.0,14.2,-1.0,-1.0,-1.0
2025-01-20 17:51:03,2,0,21220.5,-1.0,-1.0,-1.0,18.8,-1.0,-1.0,-1.0
2025-01-20 17:51:33,3,1,20206.5,-1.0,-1.0,-1.0,9.3,-1.0,-1.0,-1.0
2025-01-20 17:52:03,1,1,18142.3,-1.0,-1.0,-1.0,33.7,-1.0,-1.0,-1.0
2025-01-20 17:52:33,2,0,17419.2,-1.0,-1.0,-1.0,9.5,-1.0,-1.0,-1.0
2025-01-20 17:53:03,3,0,18080.9,-1.0,-1.0,-1.0,11.9,-1.0,-1.0,-1.0
2025-01-20 17:53:33,3,0,18421.4,-1.0,-1.0,-1.0,10.2,-1.0,-1.0,-1.0
2025-01-20 17:54:03,4,0,17769.8,-1.0,-1.0,-1.0,14.7,-1.0,-1.0,-1.0
2025-01-20 17:54:33,3,0,17771.6,-1.0,-1.0,-1.0,12.1,-1.0,-1.0,-1.0
2025-01-20 17:55:03,3,1,19115.2,-1.0,-1.0,-1.0,14.2,-1.0,-1.0,-1.0
2025-01-20 17:55:33,2,1,20705.4,-1.0,-1.0,-1.0,10.9,-1.0,-1.0,-1.0
2025-01-20 17:56:03,2,0,19489.6,-1.0,-1.0,-1.0,20.5,-1.0,-1.0,-1.0
2025-01-20 17:56:33,2,1,18265.9,-1.0,-1.0,-1.0,10.9,-1.0,-1.0,-1.0
2025-01-20 17:57:03,1,1,18406.2,-1.0,-1.0,-1.0,30.7,-1.0,-1.0,-1.0
2025-01-20 17:57:33,2,1,18490.2,-1.0,-1.0,-1.0,9.9,-1.0,-1.0,-1.0
2025-01-20 17:58:03,3,1,17845.8,-1.0,-1.0,-1.0,14.6,-1.0,-1.0,-1.0
2025-01-20 17:58:33,2,0,17483.4,-1.0,-1.0,-1.0,11.5,-1.0,-1.0,-1.0
2025-01-20 17:59:03,2,0,17595.9,-1.0,-1.0,-1.0,12.3,-1.0,-1.0,-1.0
2025-01-20 17:59:33,3,1,18584.1,-1.0,-1.0,-1.0,10.9,-1.0,-1.0,-1.0
2025-01-20 18:00:03,4,1,18905.7,-1.0,-1.0,-1.0,17.3,-1.0,-1.0,-1.0
2025-01-20 18:00:33,1,1,24884.3,-1.0,-1.0,-1.0,14.4,-1.0,-1.0,-1.0
2025-01-20 18:01:03,3,1,22761.5,-1.0,-1.0,-1.0,19.7,-1.0,-1.0,-1.0
2025-01-20 18:01:33,2,0,22135.8,-1.0,-1.0,-1.0,11.3,-1.0,-1.0,-1.0
2025-01-20 18:02:03,4,1,21096.6,-1.0,-1.0,-1.0,32.9,-1.0,-1.0,-1.0
2025-01-20 18:02:33,3,1,20428.6,-1.0,-1.0,-1.0,11.2,-1.0,-1.0,-1.0
2025-01-20 18:03:03,4,1,19242.1,-1.0,-1.0,-1.0,11.4,-1.0,-1.0,-1.0
2025-01-20 18:03:33,1,1,18800.1,-1.0,-1.0,-1.0,11.2,-1.0,-1.0,-1.0
2025-01-20 18:04:03,4,0,17686.6,-1.0,-1.0,-1.0,16.9,-1.0,-1.0,-1.0
2025-01-20 18:04:33,1,1,17443.5,-1.0,-1.0,-1.0,11.3,-1.0,-1.0,-1.0
2025-01-20 18:05:03,1,2,18851.2,-1.0,-1.0,-1.0,13.8,-1.0,-1.0,-1.0
2025-01-20 18:05:33,3,1,19770.4,-1.0,-1.0,-1.0,11.6,-1.0,-1.0,-1.0
2025-01-20 18:06:03,1,1,22073.2,-1.0,-1.0,-1.0,20.1,-1.0,-1.0,-1.0
2025-01-20 18:06:33,4,0,18890.2,-1.0,-1.0,-1.0,11.0,-1.0,-1.0,-1.0
2025-01-20 18:07:03,4,1,18484.6,-1.0,-1.0,-1.0,30.4,-1.0,-1.0,-1.0
2025-01-20 18:07:33,2,0,18310.0,-1.0,-1.0,-1.0,10.2,-1.0,-1.0,-1.0
2025-01-20 18:08:03,3,0,18230.1,-1.0,-1.0,-1.0,13.6,-1.0,-1.0,-1.0
2025-01-20 18:08:33,3,0,17616.2,-1.0,-1.0,-1.0,11.8,-1.0,-1.0,-1.0
2025-01-20 18:09:03,2,0,17687.1,-1.0,-1.0,-1.0,13.3,-1.0,-1.0,-1.0
2025-01-20 18:09:33,2,1,18168.7,-1.0,-1.0,-1.0,11.6,-1.0,-1.0,-1.0
2025-01-20 18:10:03,2,0,17747.7,-1.0,-1.0,-1.0,17.3,-1.0,-1.0,-1.0
2025-01-20 18:10:33,4,0,19671.5,-1.0,-1.0,-1.0,11.8,-1.0,-1.0,-1.0
2025-01-20 18:11:03,3,1,24660.0,-1.0,-1.0,-1.0,17.8,-1.0,-1.0,-1.0
2025-01-20 18:11:33,3,1,19492.1,-1.0,-1.0,-1.0,11.3,-1.0,-1.0,-1.0
2025-01-20 18:12:03,3,0,19405.2,-1.0,-1.0,-1.0,33.1,-1.0,-1.0,-1.0
2025-01-20 18:12:33,3,0,21978.3,-1.0,-1.0,-1.0,11.5,-1.0,-1.0,-1.0
2025-01-20 18:13:03,1,1,20221.6,-1.0,-1.0,-1.0,12.4,-1.0,-1.0,-1.0
2025-01-20 18:13:33,2,0,20010.5,-1.0,-1.0,-1.0,12.3,-1.0,-1.0,-1.0
2025-01-20 18:14:03,2,0,18899.9,-1.0,-1.0,-1.0,16.1,-1.0,-1.0,-1.0
2025-01-20 18:14:33,3,0,18745.5,-1.0,-1.0,-1.0,14.0,-1.0,-1.0,-1.0
2025-01-20 18:15:03,3,0,18018.2,-1.0,-1.0,-1.0,15.1,-1.0,-1.0,-1.0
2025-01-20 18:15:33,2,1,19829.2,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2025-01-20 18:16:03,3,1,20710.3,-1.0,-1.0,-1.0,21.6,-1.0,-1.0,-1.0
2025-01-20 18:16:34,3,1,23593.5,-1.0,-1.0,-1.0,10.4,-1.0,-1.0,-1.0
2025-01-20 18:17:04,3,1,21432.4,-1.0,-1.0,-1.0,30.7,-1.0,-1.0,-1.0
2025-01-20 18:17:34,3,1,21738.1,-1.0,-1.0,-1.0,11.0,-1.0,-1.0,-1.0
2025-01-20 18:18:04,4,1,20488.4,-1.0,-1.0,-1.0,14.3,-1.0,-1.0,-1.0
2025-01-20 18:18:34,3,0,19147.1,-1.0,-1.0,-1.0,11.4,-1.0,-1.0,-1.0
2025-01-20 18:19:04,3,0,19677.1,-1.0,-1.0,-1.0,12.1,-1.0,-1.0,-1.0
2025-01-20 18:19:34,3,1,20734.1,-1.0,-1.0,-1.0,11.6,-1.0,-1.0,-1.0
2025-01-20 18:20:04,2,0,20139.8,-1.0,-1.0,-1.0,17.1,-1.0,-1.0,-1.0
2025-01-20 18:20:34,5,0,20456.0,-1.0,-1.0,-1.0,12.0,-1.0,-1.0,-1.0
2025-01-20 18:21:04,1,1,21868.3,-1.0,-1.0,-1.0,18.1,-1.0,-1.0,-1.0
