Paging and Virtual Memory,nr_dirty,nr_writeback,nr_unstable,nr_page_table_pages,nr_mapped,nr_slab,pgpgin,pgpgout,pswpin,pswpout,pgfree,pgactivate,pgdeactivate,pgfault,pgmajfault,pginodesteal,slabs_scanned,kswapd_steal,kswapd_inodesteal,pageoutrun,allocstall,pgrotated,pgalloc_high,pgalloc_normal,pgalloc_dma,pgrefill_high,pgrefill_normal,pgrefill_dma,pgsteal_high,pgsteal_normal,pgsteal_dma,pgscan_kswapd_high,pgscan_kswapd_normal,pgscan_kswapd_dma,pgscan_direct_high,pgscan_direct_normal,pgscan_direct_dma
2025-01-20 18:18:04,623,0,0,66904,304845,-1,14895880,5874,0,0,312750,62,0,190950,0,0,0,0,0,0,0,0,0,298505,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:18:34,732,0,0,66399,304613,-1,13913196,9792,0,0,245339,62,0,178102,0,0,0,0,0,0,0,0,0,259407,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:19:04,643,0,0,66795,304613,-1,15049592,7546,0,0,178476,52,0,173996,0,0,0,0,0,0,0,0,0,183450,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:19:34,534,0,0,66459,304668,-1,15062423,17821,0,0,200254,78,0,184164,0,0,0,0,0,0,0,0,0,201026,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:20:04,351,0,0,66864,304855,-1,14851691,11933,0,0,269275,73,0,259578,0,0,0,0,0,0,0,0,0,271231,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:20:34,300,0,0,66849,304708,-1,14430537,11869,0,0,212260,65,0,187765,0,0,0,0,0,0,0,0,0,210085,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:21:04,244,0,0,66033,304613,-1,14751227,18483,0,0,302798,734,0,244593,0,0,0,0,0,0,0,0,0,269502,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:21:34,779,0,0,65676,304941,-1,14984659,14954,0,0,242941,58,0,211788,0,0,0,0,0,0,0,0,0,260325,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:22:04,598,0,0,65944,304761,-1,14697908,11937,0,0,325621,80,0,306480,6,0,0,0,0,0,0,0,0,319103,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:22:34,623,0,0,65420,304568,-1,14759977,10583,0,0,212913,108,0,204918,0,0,0,0,0,0,0,0,0,224080,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:23:04,578,0,0,65707,304613,-1,14971082,9630,0,0,178072,56,0,169754,0,0,0,0,0,0,0,0,0,184528,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:23:34,411,0,0,65869,304616,-1,14916614,16701,0,0,345973,60,0,316816,0,0,0,0,0,0,0,0,0,371101,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:24:04,318,0,0,66114,304812,-1,14916489,10832,0,0,310411,73,0,232444,0,0,0,0,0,0,0,0,0,266158,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:24:34,202,0,0,66425,304613,-1,20880898,13524,0,0,199406,72,0,215686,0,0,0,0,0,0,0,0,0,227987,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:25:04,667,0,0,67019,304640,-1,14422227,7940,0,0,246739,59,0,248248,0,0,0,0,0,0,0,0,0,258507,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:25:33,670,0,0,66422,304614,-1,13984837,17245,0,0,248615,70,0,202467,0,0,0,0,0,0,0,0,0,236278,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:26:03,540,0,0,66475,304808,-1,15054056,20942,0,0,276054,717,0,233751,0,0,0,0,0,0,0,0,0,248306,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:26:33,513,0,0,67040,304857,-1,14801480,10303,0,0,307648,67,0,245492,0,0,0,0,0,0,0,0,0,309663,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:27:03,367,0,0,66862,304387,-1,14923659,11727,0,0,335496,69,0,314992,6,0,0,0,0,0,0,0,0,336565,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:27:33,328,0,0,66746,304385,-1,13211918,17566,0,0,200165,108,0,168093,0,0,0,0,0,0,0,0,0,195830,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:28:03,166,0,0,66305,304614,-1,14774273,7107,0,0,255483,79,0,229007,0,0,0,0,0,0,0,0,0,254765,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:28:33,776,0,0,66228,304613,-1,19828498,10404,0,0,325735,58,0,302968,0,0,0,0,0,0,0,0,0,344127,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:29:03,605,0,0,65762,304612,-1,15339011,10132,0,0,337560,73,0,272736,0,0,0,0,0,0,0,0,0,313309,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:29:33,646,0,0,65602,304613,-1,15028389,17896,0,0,248575,67,0,251895,0,0,0,0,0,0,0,0,0,272933,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:30:03,723,0,0,66291,304809,-1,17075709,8475,0,0,317374,69,0,326526,0,0,0,0,0,0,0,0,0,332208,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:30:33,352,0,0,67128,304628,-1,18126508,18106,0,0,287091,76,0,259219,0,0,0,0,0,0,0,0,0,288991,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:31:03,365,0,0,66656,304628,-1,14593911,15829,0,0,313650,737,0,242317,0,0,0,0,0,0,0,0,0,276713,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:31:33,171,0,0,67166,304596,-1,14995403,13936,0,0,327023,73,0,212587,0,0,0,0,0,0,0,0,0,333916,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:32:03,706,0,0,67510,304796,-1,14923783,9911,0,0,383188,87,0,295738,6,0,0,0,0,0,0,0,0,391835,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:32:33,694,0,0,66314,304593,-1,14571858,10769,0,0,364623,118,0,207892,0,0,0,0,0,0,0,0,0,349337,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:33:03,574,0,0,66202,304645,-1,13807996,8154,0,0,335187,67,0,202405,0,0,0,0,0,0,0,0,0,327817,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:33:33,469,0,0,66072,304649,-1,11235773,10887,0,0,299418,64,0,272010,0,0,0,0,0,0,0,0,0,326618,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:34:03,443,0,0,65542,304813,-1,13322711,8939,0,0,358532,63,0,272254,0,0,0,0,0,0,0,0,0,321184,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:34:33,306,0,0,65183,304613,-1,14899774,12824,0,0,256818,66,0,235368,0,0,0,0,0,0,0,0,0,252352,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:35:03,233,0,0,65825,304652,-1,16805988,8935,0,0,200590,69,0,223902,0,0,0,0,0,0,0,0,0,213879,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:35:33,728,0,0,65646,304584,-1,18406607,25336,0,0,235007,83,0,207247,0,0,0,0,0,0,0,0,0,231601,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:36:03,761,0,0,65740,304829,-1,15036421,13523,0,0,231746,741,0,216033,0,0,0,0,0,0,0,0,0,227930,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:36:33,556,0,0,65732,304722,-1,14686894,13079,0,0,266034,76,0,184778,0,0,0,0,0,0,0,0,0,267278,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:37:03,521,0,0,65665,304645,-1,14366525,10038,0,0,451737,69,0,318442,6,0,0,0,0,0,0,0,0,426439,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:37:33,333,0,0,65665,304644,-1,11964754,21713,0,0,278351,105,0,158309,0,0,0,0,0,0,0,0,0,278016,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:38:03,410,0,0,65518,304841,-1,13754065,7087,0,0,336440,64,0,209163,0,0,0,0,0,0,0,0,0,334189,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:38:33,194,0,0,64869,304856,-1,14875346,10786,0,0,427642,76,0,292333,0,0,0,0,0,0,0,0,0,413578,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:39:03,747,0,0,64776,304385,-1,14959293,6949,0,0,448323,65,0,367475,0,0,0,0,0,0,0,0,0,446776,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:39:33,703,0,0,64658,304384,-1,15167500,20454,0,0,234134,64,0,206884,0,0,0,0,0,0,0,0,0,234147,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:40:03,631,0,0,65002,304621,-1,14906826,9171,0,0,276061,74,0,277642,0,0,0,0,0,0,0,0,0,285391,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:40:33,557,0,0,64132,304532,-1,13757207,11805,0,0,291929,157,0,242317,0,0,0,0,0,0,0,0,0,267960,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:41:03,412,0,0,63805,304508,-1,14696584,24351,0,0,287760,723,0,248600,0,0,0,0,0,0,0,0,0,285005,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:41:33,272,0,0,63353,304518,-1,14100310,11730,0,0,201928,59,0,153165,0,0,0,0,0,0,0,0,0,196875,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:42:03,237,0,0,63611,304718,-1,13500320,9874,0,0,290337,71,0,283021,6,0,0,0,0,0,0,0,0,293405,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:42:33,699,0,0,63284,304518,-1,14549611,9077,0,0,263988,116,0,278699,0,0,0,0,0,0,0,0,0,319773,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:43:03,728,0,0,63282,304566,-1,14911720,9722,0,0,197820,70,0,178443,0,0,0,0,0,0,0,0,0,197833,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:43:33,648,0,0,63320,304569,-1,15153906,16270,0,0,309806,54,0,238962,0,0,0,0,0,0,0,0,0,279419,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:44:03,544,0,0,63603,304761,-1,14980834,10085,0,0,363900,70,0,288780,0,0,0,0,0,0,0,0,0,336913,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:44:33,387,0,0,63342,304565,-1,21027528,10037,0,0,186497,69,0,171274,0,0,0,0,0,0,0,0,0,185114,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:45:03,370,0,0,63763,304623,-1,17273848,9541,0,0,253971,72,0,250075,0,0,0,0,0,0,0,0,0,257895,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:45:33,126,0,0,63169,304598,-1,17874807,17546,0,0,206306,81,0,186283,0,0,0,0,0,0,0,0,0,200330,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:46:03,888,0,0,63400,304798,-1,13269034,11199,0,0,193602,706,0,199198,0,0,0,0,0,0,0,0,0,215425,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:46:33,703,0,0,63489,304801,-1,14761508,165017,0,0,299585,70,0,170275,0,0,0,0,0,0,0,0,0,303000,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:47:03,631,0,0,63501,304613,-1,15046233,12354,0,0,377740,79,0,285393,6,0,0,0,0,0,0,0,0,378156,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:47:33,525,0,0,64017,304614,-1,14769714,18342,0,0,399935,106,0,261650,0,0,0,0,0,0,0,0,0,404851,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:48:03,360,0,0,64303,304781,-1,14602951,9911,0,0,337834,70,0,215574,0,0,0,0,0,0,0,0,0,339250,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:48:33,637,0,0,64564,304582,-1,14611789,12428,0,0,191522,63,0,212119,0,0,0,0,0,0,0,0,0,224564,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:49:03,228,0,0,64344,304601,-1,14606645,7623,0,0,208851,72,0,200938,0,0,0,0,0,0,0,0,0,214874,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:49:33,646,0,0,64308,304601,-1,15078273,16171,0,0,188044,69,0,173839,0,0,0,0,0,0,0,0,0,188574,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:50:03,704,0,0,65309,304864,-1,14928704,9832,0,0,342990,79,0,311014,0,0,0,0,0,0,0,0,0,327431,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:50:33,606,0,0,64730,304858,-1,14344648,16317,0,0,262862,71,0,225103,0,0,0,0,0,0,0,0,0,254492,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:51:04,484,0,0,64188,304386,-1,14725067,14440,0,0,357254,733,0,282576,0,0,0,0,0,0,0,0,0,320609,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:51:34,497,0,0,64292,304781,-1,14965487,13715,0,0,249641,67,0,211997,0,0,0,0,0,0,0,0,0,258176,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:52:04,290,0,0,64383,304583,-1,14945555,11908,0,0,339307,76,0,334902,6,0,0,0,0,0,0,0,0,342290,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:52:34,244,0,0,65114,304582,-1,20292110,10095,0,0,273739,101,0,258902,1,0,0,0,0,0,0,0,0,304366,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:53:04,787,0,0,64920,304644,-1,14754255,8569,0,0,255485,52,0,199693,0,0,0,0,0,0,0,0,0,231640,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:53:34,615,0,0,64731,304633,-1,14460280,10689,0,0,149884,77,0,157420,0,0,0,0,0,0,0,0,0,170427,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:54:04,514,0,0,64716,304830,-1,14717507,10691,0,0,207702,70,0,172140,0,0,0,0,0,0,0,0,0,182458,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:54:34,448,0,0,64349,304629,-1,14682583,10555,0,0,239520,67,0,238442,0,0,0,0,0,0,0,0,0,267208,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:55:04,400,0,0,65148,304630,-1,17755753,10860,0,0,261131,75,0,261082,0,0,0,0,0,0,0,0,0,270287,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:55:34,381,0,0,64977,304646,-1,17036233,18719,0,0,234400,73,0,214155,0,0,0,0,0,0,0,0,0,248618,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:56:04,239,0,0,65240,304845,-1,14984036,21930,0,0,282075,743,0,261733,0,0,0,0,0,0,0,0,0,287402,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:56:34,699,0,0,65209,305058,-1,20845455,11145,0,0,306355,76,0,222945,0,0,0,0,0,0,0,0,0,319194,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:57:04,646,0,0,64748,304662,-1,14985760,15353,0,0,414362,127,0,272750,6,0,0,0,0,0,0,0,0,371953,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:57:34,673,0,0,64659,304661,-1,14355612,20544,0,0,303493,191,0,184176,0,0,0,0,0,0,0,0,0,300883,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:58:04,444,0,0,64676,304862,-1,14944366,10324,0,0,355825,90,0,233861,0,0,0,0,0,0,0,0,0,354538,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:58:34,390,0,0,64532,304630,-1,15102067,11604,0,0,247202,63,0,184538,0,0,0,0,0,0,0,0,0,249495,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:59:04,358,0,0,64276,304629,-1,14980878,10876,0,0,191075,84,0,179178,0,0,0,0,0,0,0,0,0,190809,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 18:59:33,49,0,0,64371,304696,-1,14498835,18913,0,0,242462,74,0,216741,0,0,0,0,0,0,0,0,0,243476,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:00:03,745,0,0,65854,304996,-1,14701861,6141,0,0,210630,69,0,232392,0,0,0,0,0,0,0,0,0,230294,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:00:33,772,0,0,64780,304629,-1,13469721,17527,0,0,224337,89,0,189522,0,0,0,0,0,0,0,0,0,208085,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:01:03,570,0,0,64637,304630,-1,13469469,13687,0,0,291044,732,0,247688,0,0,0,0,0,0,0,0,0,275188,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:01:33,520,0,0,64637,304633,-1,15202109,21896,0,0,271763,66,0,213908,0,0,0,0,0,0,0,0,0,273856,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:02:03,441,0,0,64362,304781,-1,15090468,9486,0,0,347345,57,0,332537,6,0,0,0,0,0,0,0,0,344459,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:02:33,318,0,0,64585,304825,-1,15063841,13956,0,0,261030,122,0,224258,0,0,0,0,0,0,0,0,0,260799,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:03:03,193,0,0,64486,304402,-1,14742524,9584,0,0,184107,54,0,169020,0,0,0,0,0,0,0,0,0,184507,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:03:33,714,0,0,64275,304402,-1,14846750,10458,0,0,224049,77,0,231371,0,0,0,0,0,0,0,0,0,259280,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:04:03,569,0,0,64134,304630,-1,15025851,8250,0,0,504715,57,0,384177,0,0,0,0,0,0,0,0,0,471029,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:04:33,651,0,0,63942,304645,-1,20879909,14305,0,0,184669,69,0,171103,0,0,0,0,0,0,0,0,0,181196,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:05:03,456,0,0,64054,304645,-1,14615457,7983,0,0,265111,77,0,269492,0,0,0,0,0,0,0,0,0,272928,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:05:33,392,0,0,64005,304676,-1,14691317,28043,0,0,278957,67,0,236398,0,0,0,0,0,0,0,0,0,275404,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:06:03,307,0,0,63647,304809,-1,14886107,19682,0,0,302334,738,0,267771,0,0,0,0,0,0,0,0,0,293732,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:06:33,134,0,0,64107,304614,-1,14324116,13936,0,0,278500,67,0,262908,0,0,0,0,0,0,0,0,0,310980,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:07:03,704,0,0,64377,304613,-1,15107302,8080,0,0,332535,74,0,326931,6,0,0,0,0,0,0,0,0,341144,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:07:33,627,0,0,64470,304613,-1,14930445,20801,0,0,246894,110,0,201267,0,0,0,0,0,0,0,0,0,249682,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:08:03,665,0,0,64397,304811,-1,14720243,7902,0,0,269295,63,0,241469,0,0,0,0,0,0,0,0,0,268263,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:08:33,416,0,0,64830,304613,-1,14631079,11971,0,0,239085,76,0,251223,0,0,0,0,0,0,0,0,0,274139,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:09:03,356,0,0,65079,304613,-1,14618915,6869,0,0,286413,55,0,213683,0,0,0,0,0,0,0,0,0,236272,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:09:33,329,0,0,64873,304613,-1,15071734,12305,0,0,267071,62,0,208799,0,0,0,0,0,0,0,0,0,236490,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:10:03,123,0,0,65320,304810,-1,15025542,8821,0,0,263498,58,0,257186,0,0,0,0,0,0,0,0,0,266388,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:10:33,818,0,0,65119,304640,-1,14428577,8105,0,0,253067,74,0,219792,0,0,0,0,0,0,0,0,0,253786,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:11:03,597,0,0,64993,304630,-1,15013215,14165,0,0,277924,735,0,249727,0,0,0,0,0,0,0,0,0,279942,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:11:33,644,0,0,64930,304645,-1,13678948,12024,0,0,283760,72,0,205443,0,0,0,0,0,0,0,0,0,304298,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:12:03,524,0,0,65052,304798,-1,15045198,11797,0,0,465763,66,0,331908,6,0,0,0,0,0,0,0,0,445208,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:12:33,338,0,0,64428,304597,-1,14848778,12427,0,0,365038,112,0,251948,0,0,0,0,0,0,0,0,0,388735,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:13:03,279,0,0,64425,304646,-1,14856409,8403,0,0,284655,70,0,172914,0,0,0,0,0,0,0,0,0,283452,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:13:33,101,0,0,64561,304613,-1,14868328,10744,0,0,241108,78,0,176708,0,0,0,0,0,0,0,0,0,243732,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:14:03,641,0,0,65010,304813,-1,14906287,6653,0,0,548545,74,0,452571,0,0,0,0,0,0,0,0,0,553063,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:14:33,717,0,0,64687,304912,-1,14944995,11646,0,0,192308,57,0,171077,0,0,0,0,0,0,0,0,0,185038,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:15:03,512,0,0,64872,304420,-1,14787378,10628,0,0,283537,77,0,250266,0,0,0,0,0,0,0,0,0,263905,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:15:33,477,0,0,64581,304446,-1,14525407,22506,0,0,253415,63,0,214187,0,0,0,0,0,0,0,0,0,250814,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:16:03,375,0,0,64506,304538,-1,14779243,21984,0,0,302813,746,0,275536,0,0,0,0,0,0,0,0,0,301960,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:16:33,349,0,0,64869,304688,-1,14659901,10758,0,0,245563,60,0,205118,0,0,0,0,0,0,0,0,0,250157,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:17:03,674,0,0,64591,304668,-1,14970513,15842,0,0,648087,232,0,651606,10,0,0,0,0,0,0,0,0,640642,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:17:33,677,0,0,64232,304671,-1,14624439,17577,0,0,246340,111,0,204261,0,0,0,0,0,0,0,0,0,240918,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:18:03,596,0,0,64485,304965,-1,14768029,9057,0,0,188968,72,0,182273,0,0,0,0,0,0,0,0,0,190662,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:18:33,698,0,0,64415,304714,-1,14853694,9408,0,0,195269,58,0,210154,0,0,0,0,0,0,0,0,0,225466,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:19:03,591,0,0,63741,304715,-1,14900721,12897,0,0,520566,101,0,424364,0,0,0,0,0,0,0,0,0,510647,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:19:33,435,0,0,63989,304862,-1,14636588,19000,0,0,247471,63,0,232758,0,0,0,0,0,0,0,0,0,254010,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:20:03,362,0,0,65089,304877,-1,16870137,8417,0,0,258176,76,0,262675,0,0,0,0,0,0,0,0,0,270671,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:20:33,289,0,0,64956,304685,-1,23754419,17100,0,0,230232,75,0,207391,0,0,0,0,0,0,0,0,0,232171,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:21:03,657,0,0,65287,304746,-1,14986002,19302,0,0,311881,734,0,249834,0,0,0,0,0,0,0,0,0,287036,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:21:33,732,0,0,64851,305122,-1,14818801,18355,0,0,349339,67,0,212422,0,0,0,0,0,0,0,0,0,347156,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:22:03,633,0,0,64583,304834,-1,14613484,14562,0,0,399435,88,0,298117,6,0,0,0,0,0,0,0,0,392180,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:22:33,564,0,0,64207,304699,-1,14707786,11775,0,0,372393,116,0,234173,0,0,0,0,0,0,0,0,0,370066,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:23:03,538,0,0,64116,304747,-1,15063282,12582,0,0,351659,76,0,216942,0,0,0,0,0,0,0,0,0,349988,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:23:33,382,0,0,64123,304715,-1,14807860,9994,0,0,229623,59,0,194350,0,0,0,0,0,0,0,0,0,228604,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:24:04,337,0,0,64321,304851,-1,15130024,12025,0,0,515233,68,0,436660,0,0,0,0,0,0,0,0,0,517777,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:24:34,739,0,0,64345,304699,-1,20563722,10811,0,0,198684,68,0,214616,0,0,0,0,0,0,0,0,0,229614,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:25:04,626,0,0,64748,304729,-1,15076213,11127,0,0,225996,78,0,230458,0,0,0,0,0,0,0,0,0,232779,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:25:34,801,0,0,64547,304731,-1,14685771,19528,0,0,222765,67,0,189630,0,0,0,0,0,0,0,0,0,222147,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:26:04,829,0,0,64483,304896,-1,15262492,16275,0,0,282740,718,0,242716,0,0,0,0,0,0,0,0,0,277814,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:26:34,389,0,0,64355,305364,-1,15100683,188375,0,0,325025,73,0,213990,0,0,0,0,0,0,0,0,0,328493,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:27:04,426,0,0,63690,304448,-1,14960834,11531,0,0,413442,75,0,266661,6,0,0,0,0,0,0,0,0,370490,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:27:34,278,0,0,63617,304519,-1,14825619,19375,0,0,350783,92,0,219137,0,0,0,0,0,0,0,0,0,350505,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:28:04,666,0,0,63916,304747,-1,14718214,8895,0,0,356311,74,0,241181,0,0,0,0,0,0,0,0,0,361535,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20 19:28:34,874,0,0,63969,304715,-1,13569365,9738,0,0,274519,34,0,197101,0,0,0,0,0,0,0,0,0,273999,0,0,0,0,0,0,0,0,0,0,0,0,0
